match_id,season,round,home_team,away_team,home_win_rate_last_5,away_win_rate_last_5,home_avg_score_last_5,away_avg_score_last_5,home_avg_margin_last_5,away_avg_margin_last_5,home_win_rate_last_3,away_win_rate_last_3,home_avg_score_last_3,away_avg_score_last_3,home_avg_margin_last_3,away_avg_margin_last_3,win_rate_diff,avg_margin_diff,head_to_head_win_rate,venue_home_win_rate,days_since_last_game_home,days_since_last_game_away,home_ladder_position,away_ladder_position,margin,home_win
998,2016,22,West Coast,Hawthorn,0.8,0.8,85.4,88.0,8.2,20.8,0.6666666666666666,0.6666666666666666,93.0,83.66666666666667,9.333333333333334,9.666666666666666,0.0,-12.600000000000001,0.2727272727272727,0.6625,6.0,6.0,5.0,1.0,25.0,1
999,2016,22,North Melbourne,Sydney,0.4,0.8,78.0,105.4,-3.6,45.6,0.3333333333333333,1.0,63.0,127.66666666666667,-10.0,75.66666666666667,-0.4,-49.2,0.2,0.8181818181818182,6.0,6.0,8.0,3.0,-9.0,0
1000,2016,22,Richmond,St Kilda,0.4,0.6,67.8,89.0,-25.6,5.8,0.3333333333333333,0.3333333333333333,64.33333333333333,86.66666666666667,-25.666666666666668,-7.333333333333333,-0.19999999999999996,-31.400000000000002,0.6666666666666666,0.5076923076923077,5.0,6.0,13.0,9.0,-9.0,0
1001,2016,22,Greater Western Sydney,Fremantle,0.8,0.0,104.8,64.6,38.6,-49.8,0.6666666666666666,0.0,99.66666666666667,60.333333333333336,31.666666666666668,-69.33333333333333,0.8,88.4,0.2,0.4444444444444444,7.0,6.0,6.0,17.0,92.0,1
1003,2016,22,Port Adelaide,Adelaide,0.4,0.8,85.0,122.8,-0.8,58.0,0.3333333333333333,1.0,86.66666666666667,154.0,-4.333333333333333,97.33333333333333,-0.4,-58.8,0.5384615384615384,0.6176470588235294,7.0,6.0,11.0,2.0,-15.0,0
1002,2016,22,Collingwood,Gold Coast,0.2,0.2,82.6,76.2,-13.4,-8.0,0.3333333333333333,0.0,86.66666666666667,72.33333333333333,0.3333333333333333,-5.333333333333333,0.0,-5.4,0.6,0.5384615384615384,7.0,6.0,12.0,14.0,71.0,1
1004,2016,22,Carlton,Melbourne,0.0,0.6,68.8,80.8,-21.4,5.8,0.0,1.0,67.0,90.0,-31.333333333333332,23.666666666666668,-0.6,-27.2,0.8571428571428571,0.40540540540540543,7.0,7.0,15.0,10.0,20.0,1
1005,2016,22,Brisbane Lions,Geelong,0.4,1.0,82.4,89.6,-54.0,28.4,0.3333333333333333,1.0,72.33333333333333,95.0,-76.0,31.666666666666668,-0.6,-82.4,0.1,0.3684210526315789,8.0,7.0,16.0,4.0,-60.0,0
1006,2016,22,Essendon,Western Bulldogs,0.2,0.6,68.8,80.2,-39.6,5.0,0.3333333333333333,0.6666666666666666,56.666666666666664,78.0,-47.333333333333336,-2.6666666666666665,-0.39999999999999997,-44.6,0.7777777777777778,0.4375,7.0,8.0,18.0,7.0,-40.0,0
1016,2016,23,Adelaide,West Coast,0.8,0.8,125.2,87.4,55.4,11.8,1.0,1.0,142.66666666666666,99.66666666666667,75.0,24.0,0.0,43.599999999999994,0.5,0.7096774193548387,6.0,7.0,1.0,5.0,-29.0,0
1017,2016,23,Geelong,Melbourne,1.0,0.6,99.8,77.6,37.0,9.0,1.0,0.6666666666666666,103.66666666666667,87.33333333333333,43.333333333333336,16.333333333333332,0.4,28.0,0.8333333333333334,0.9285714285714286,5.0,6.0,4.0,10.0,111.0,1
1018,2016,23,Essendon,Carlton,0.2,0.2,62.8,69.4,-43.8,-16.0,0.3333333333333333,0.3333333333333333,54.0,74.66666666666667,-33.333333333333336,-18.333333333333332,0.0,-27.799999999999997,0.46153846153846156,0.48148148148148145,5.0,6.0,18.0,14.0,24.0,1
1019,2016,23,Sydney,Richmond,1.0,0.2,108.4,56.6,48.4,-31.2,1.0,0.3333333333333333,110.33333333333333,72.0,48.666666666666664,0.6666666666666666,0.8,79.6,0.4,0.7666666666666667,7.0,7.0,3.0,13.0,113.0,1
1020,2016,23,Gold Coast,Port Adelaide,0.2,0.2,73.8,82.8,-12.6,-9.4,0.0,0.0,66.66666666666667,60.333333333333336,-28.333333333333332,-40.666666666666664,0.0,-3.1999999999999993,0.16666666666666666,0.3709677419354839,7.0,7.0,15.0,11.0,-23.0,0
1021,2016,23,North Melbourne,Greater Western Sydney,0.4,0.8,77.8,101.4,0.2,41.2,0.0,0.6666666666666666,60.0,105.66666666666667,-20.666666666666668,33.0,-0.4,-41.0,1.0,0.609375,7.0,7.0,8.0,6.0,-37.0,0
1022,2016,23,St Kilda,Brisbane Lions,0.6,0.4,78.0,82.8,0.4,-50.2,0.6666666666666666,0.3333333333333333,84.33333333333333,69.0,3.3333333333333335,-64.66666666666667,0.19999999999999996,50.6,0.6666666666666666,0.4696969696969697,7.0,6.0,9.0,16.0,58.0,1
1024,2016,23,Fremantle,Western Bulldogs,0.0,0.6,59.8,77.4,-64.8,3.4,0.0,1.0,57.0,83.0,-70.0,19.0,-0.6,-68.2,0.625,0.6790123456790124,7.0,6.0,17.0,7.0,20.0,1
1023,2016,23,Hawthorn,Collingwood,0.6,0.4,86.4,92.4,14.8,6.4,0.3333333333333333,0.3333333333333333,81.33333333333333,95.66666666666667,-5.0,17.666666666666668,0.19999999999999996,8.4,0.75,0.8421052631578947,8.0,7.0,2.0,12.0,1.0,1
1025,2016,24,West Coast,Western Bulldogs,0.8,0.6,94.2,75.2,16.4,2.4,1.0,0.6666666666666666,96.33333333333333,79.0,18.333333333333332,7.666666666666667,0.20000000000000007,13.999999999999998,0.6,0.6666666666666666,12.0,11.0,5.0,7.0,-47.0,0
1026,2016,24,Geelong,Hawthorn,1.0,0.6,113.8,86.0,53.2,1.0,1.0,0.6666666666666666,122.0,91.66666666666667,58.333333333333336,5.0,0.4,52.2,0.6875,0.6666666666666666,13.0,12.0,1.0,2.0,2.0,1
1037,2016,24,Sydney,Greater Western Sydney,1.0,0.8,126.4,105.6,69.8,44.8,1.0,0.6666666666666666,131.66666666666666,108.33333333333333,64.0,42.666666666666664,0.19999999999999996,25.0,0.8,0.5,13.0,13.0,3.0,6.0,-36.0,0
1038,2016,24,Adelaide,North Melbourne,0.8,0.2,128.4,65.6,55.6,-15.2,0.6666666666666666,0.0,107.33333333333333,65.33333333333333,19.333333333333332,-28.333333333333332,0.6000000000000001,70.8,0.5,0.6875,14.0,13.0,4.0,8.0,62.0,1
1039,2016,25,Hawthorn,Western Bulldogs,0.4,0.8,87.8,79.4,-3.2,16.8,0.3333333333333333,0.6666666666666666,87.33333333333333,80.33333333333333,-8.666666666666666,22.333333333333332,-0.4,-20.0,0.8888888888888888,0.8448275862068966,7.0,8.0,3.0,7.0,-23.0,0
1040,2016,25,Sydney,Adelaide,0.8,0.8,110.0,128.0,44.6,51.6,0.6666666666666666,0.6666666666666666,101.33333333333333,107.0,28.666666666666668,16.0,0.0,-7.0,0.625,0.7704918032786885,7.0,7.0,5.0,2.0,36.0,1
1041,2016,26,Geelong,Sydney,1.0,0.8,110.2,113.6,48.6,38.4,1.0,0.6666666666666666,123.0,112.33333333333333,57.666666666666664,37.666666666666664,0.19999999999999996,10.200000000000003,0.5833333333333334,0.6818181818181818,14.0,6.0,2.0,1.0,-37.0,0
1042,2016,26,Greater Western Sydney,Western Bulldogs,0.8,0.8,101.6,88.6,34.4,18.6,1.0,0.6666666666666666,106.66666666666667,85.0,55.0,16.666666666666668,0.0,15.799999999999997,0.3333333333333333,0.4594594594594595,14.0,7.0,6.0,3.0,-6.0,0
1043,2016,27,Sydney,Western Bulldogs,0.8,0.8,103.8,87.4,31.8,19.2,0.6666666666666666,1.0,90.0,98.33333333333333,12.333333333333334,25.333333333333332,0.0,12.600000000000001,0.6363636363636364,0.0,7.0,6.0,1.0,3.0,-22.0,0
1,2017,1,Carlton,Richmond,0.2,0.2,71.6,58.0,-19.6,-39.8,0.3333333333333333,0.0,84.0,58.333333333333336,-2.6666666666666665,-42.0,0.0,20.199999999999996,0.6153846153846154,0.42105263157894735,208.0,208.0,10.0,10.0,-43.0,0
2,2017,1,Collingwood,Western Bulldogs,0.4,0.8,97.8,86.6,14.2,15.6,0.3333333333333333,1.0,107.0,95.0,22.333333333333332,17.0,-0.4,-1.4000000000000004,0.6,0.6805555555555556,208.0,174.0,10.0,10.0,-14.0,0
4,2017,1,St Kilda,Melbourne,0.6,0.6,95.2,74.4,9.0,-12.0,0.6666666666666666,0.3333333333333333,97.33333333333333,65.33333333333333,-1.0,-30.333333333333332,0.0,21.0,1.0,0.47761194029850745,209.0,210.0,10.0,10.0,-30.0,0
3,2017,1,Sydney,Port Adelaide,0.6,0.4,100.2,88.6,25.6,-1.0,0.6666666666666666,0.3333333333333333,94.0,79.0,17.0,-10.666666666666666,0.19999999999999996,26.6,0.8888888888888888,0.7741935483870968,175.0,209.0,10.0,10.0,-28.0,0
6,2017,1,Essendon,Hawthorn,0.4,0.4,65.2,88.4,-31.6,-2.0,0.6666666666666666,0.3333333333333333,77.0,93.0,-3.3333333333333335,-8.0,0.0,-29.6,0.2222222222222222,0.5,210.0,189.0,10.0,10.0,25.0,1
5,2017,1,Gold Coast,Brisbane Lions,0.0,0.2,66.0,77.8,-22.0,-69.2,0.0,0.3333333333333333,60.666666666666664,90.33333333333333,-33.333333333333336,-38.0,-0.2,47.2,0.4166666666666667,0.36507936507936506,210.0,209.0,10.0,10.0,-2.0,0
7,2017,1,North Melbourne,West Coast,0.0,0.8,64.4,90.2,-32.2,10.8,0.0,0.6666666666666666,72.66666666666667,81.33333333333333,-36.0,2.3333333333333335,-0.8,-43.0,0.36363636363636365,0.6,196.0,198.0,10.0,10.0,-43.0,0
8,2017,1,Adelaide,Greater Western Sydney,0.6,0.6,109.0,99.8,16.8,31.6,0.3333333333333333,0.6666666666666666,98.0,91.33333333333333,-1.0,22.333333333333332,0.0,-14.8,0.8571428571428571,0.696969696969697,189.0,182.0,10.0,10.0,56.0,1
9,2017,1,Fremantle,Geelong,0.2,0.8,57.4,102.2,-56.0,28.0,0.3333333333333333,0.6666666666666666,58.666666666666664,100.0,-48.0,25.333333333333332,-0.6000000000000001,-84.0,0.5454545454545454,0.6829268292682927,210.0,183.0,10.0,10.0,-42.0,0
10,2017,2,Richmond,Collingwood,0.4,0.2,79.8,96.8,-13.6,7.6,0.3333333333333333,0.3333333333333333,76.33333333333333,105.0,-26.333333333333332,18.666666666666668,0.2,-21.2,0.3333333333333333,0.5,7.0,5.0,7.0,10.0,19.0,1
11,2017,2,Western Bulldogs,Sydney,1.0,0.4,96.8,83.8,22.4,-2.6,1.0,0.3333333333333333,92.66666666666667,82.0,14.0,-4.333333333333333,0.6,25.0,0.4166666666666667,0.5072463768115942,7.0,6.0,9.0,10.0,23.0,1
12,2017,2,Hawthorn,Adelaide,0.2,0.6,87.4,110.0,-14.8,13.6,0.0,0.6666666666666666,86.0,123.33333333333333,-16.666666666666668,27.333333333333332,-0.39999999999999997,-28.4,0.8888888888888888,0.8305084745762712,6.0,5.0,10.0,1.0,-24.0,0
13,2017,2,Greater Western Sydney,Gold Coast,0.6,0.0,98.8,72.4,20.6,-22.0,0.3333333333333333,0.0,88.33333333333333,69.66666666666667,-8.666666666666666,-32.0,0.6,42.6,0.5555555555555556,0.4473684210526316,6.0,6.0,10.0,10.0,102.0,1
14,2017,2,Brisbane Lions,Essendon,0.4,0.6,81.6,76.2,-50.0,-10.2,0.3333333333333333,0.6666666666666666,90.0,90.66666666666667,-38.666666666666664,3.0,-0.19999999999999996,-39.8,0.42857142857142855,0.36363636363636365,6.0,7.0,2.0,3.0,-27.0,0
15,2017,2,West Coast,St Kilda,0.8,0.6,95.4,100.8,10.2,7.6,0.6666666666666666,0.6666666666666666,96.0,102.0,8.333333333333334,12.333333333333334,0.20000000000000007,2.5999999999999996,0.7777777777777778,0.6585365853658537,6.0,7.0,8.0,10.0,19.0,1
16,2017,2,Geelong,North Melbourne,0.8,0.0,108.8,73.6,35.6,-38.0,0.6666666666666666,0.0,86.66666666666667,78.33333333333333,2.3333333333333335,-47.333333333333336,0.8,73.6,0.5454545454545454,1.0,6.0,7.0,4.0,10.0,1.0,1
17,2017,2,Melbourne,Carlton,0.6,0.2,85.2,78.4,-6.4,-24.4,0.3333333333333333,0.3333333333333333,74.0,82.0,-33.666666666666664,-15.666666666666666,0.39999999999999997,18.0,0.125,0.36065573770491804,7.0,9.0,5.0,10.0,22.0,1
18,2017,2,Port Adelaide,Fremantle,0.4,0.2,76.0,62.6,-14.2,-46.4,0.6666666666666666,0.3333333333333333,97.66666666666667,59.666666666666664,12.0,-38.0,0.2,32.2,0.2727272727272727,0.6,8.0,6.0,6.0,10.0,89.0,1
37,2017,3,Sydney,Collingwood,0.4,0.2,90.2,97.4,0.0,6.8,0.0,0.0,78.66666666666667,92.33333333333333,-24.333333333333332,-11.333333333333334,0.2,-6.8,0.4444444444444444,0.7619047619047619,7.0,8.0,10.0,10.0,-1.0,0
38,2017,3,North Melbourne,Greater Western Sydney,0.0,0.6,84.4,105.0,-30.4,22.6,0.0,0.3333333333333333,94.33333333333333,111.33333333333333,-35.333333333333336,13.333333333333334,-0.6,-53.0,0.8333333333333334,0.75,6.0,6.0,10.0,10.0,-42.0,0
50,2017,3,Richmond,West Coast,0.4,0.8,81.2,99.2,-12.8,13.8,0.6666666666666666,0.6666666666666666,94.0,101.33333333333333,-17.0,5.0,-0.4,-26.6,0.42857142857142855,0.5074626865671642,8.0,6.0,8.0,3.0,11.0,1
51,2017,3,Geelong,Melbourne,0.8,0.6,105.4,80.4,23.8,-7.8,0.6666666666666666,0.6666666666666666,95.66666666666667,83.33333333333333,2.0,-19.666666666666668,0.20000000000000007,31.6,0.8571428571428571,1.0,6.0,6.0,4.0,5.0,29.0,1
53,2017,3,Fremantle,Western Bulldogs,0.2,1.0,61.0,99.0,-55.0,17.6,0.3333333333333333,1.0,66.0,99.66666666666667,-37.0,19.666666666666668,-0.8,-72.6,0.6666666666666666,0.6746987951807228,6.0,7.0,10.0,7.0,16.0,1
52,2017,3,Port Adelaide,Adelaide,0.6,0.6,98.4,110.8,17.0,15.4,1.0,0.6666666666666666,114.66666666666667,114.0,46.666666666666664,14.666666666666666,0.0,1.5999999999999996,0.5,0.6111111111111112,6.0,7.0,6.0,1.0,-17.0,0
54,2017,3,St Kilda,Brisbane Lions,0.4,0.4,95.8,90.6,-10.4,-27.8,0.3333333333333333,0.3333333333333333,116.0,95.0,3.0,-27.666666666666668,0.0,17.4,0.7142857142857143,0.47058823529411764,7.0,7.0,10.0,9.0,31.0,1
55,2017,3,Carlton,Essendon,0.2,0.8,81.0,91.6,-14.6,8.4,0.0,1.0,77.33333333333333,110.0,-29.666666666666668,25.333333333333332,-0.6000000000000001,-23.0,0.35714285714285715,0.41025641025641024,7.0,7.0,10.0,2.0,15.0,1
56,2017,3,Gold Coast,Hawthorn,0.0,0.2,67.2,91.8,-40.8,-14.6,0.0,0.0,73.33333333333333,88.0,-42.333333333333336,-24.0,-0.2,-26.199999999999996,0.0,0.359375,8.0,8.0,10.0,10.0,86.0,1
57,2017,4,West Coast,Sydney,0.6,0.2,93.8,82.4,6.6,-7.4,0.6666666666666666,0.0,105.66666666666667,82.66666666666667,17.0,-17.333333333333332,0.39999999999999997,14.0,0.14285714285714285,0.6626506024096386,5.0,6.0,9.0,10.0,26.0,1
58,2017,4,North Melbourne,Western Bulldogs,0.0,0.8,82.6,92.2,-37.0,9.8,0.0,0.6666666666666666,90.33333333333333,94.33333333333333,-28.666666666666668,7.0,-0.8,-46.8,0.5454545454545454,0.5909090909090909,6.0,5.0,10.0,8.0,-3.0,0
63,2017,4,Melbourne,Fremantle,0.4,0.4,81.0,64.8,-21.6,-37.4,0.6666666666666666,0.3333333333333333,101.0,72.66666666666667,7.666666666666667,-38.333333333333336,0.0,15.799999999999997,0.2,0.3709677419354839,6.0,6.0,4.0,12.0,-2.0,0
64,2017,4,Greater Western Sydney,Port Adelaide,0.6,0.6,106.8,104.2,23.6,21.6,0.6666666666666666,0.6666666666666666,120.0,112.66666666666667,29.333333333333332,33.333333333333336,0.0,2.0,0.42857142857142855,0.25,7.0,6.0,6.0,5.0,31.0,1
65,2017,4,Carlton,Gold Coast,0.4,0.2,73.4,81.2,-10.8,-22.4,0.3333333333333333,0.3333333333333333,70.0,97.66666666666667,-16.666666666666668,-6.0,0.2,11.599999999999998,0.6666666666666666,0.45,6.0,6.0,11.0,14.0,-26.0,0
66,2017,4,Adelaide,Essendon,0.8,0.6,116.6,85.0,24.6,4.2,1.0,0.6666666666666666,120.0,89.66666666666667,32.333333333333336,12.333333333333334,0.20000000000000007,20.400000000000002,0.5714285714285714,0.7058823529411765,7.0,6.0,1.0,7.0,65.0,1
67,2017,4,Collingwood,St Kilda,0.4,0.6,95.0,102.0,7.6,9.8,0.3333333333333333,0.3333333333333333,82.0,98.0,-10.666666666666666,-6.0,-0.19999999999999996,-2.200000000000001,0.7272727272727273,0.5714285714285714,8.0,7.0,13.0,15.0,-14.0,0
68,2017,4,Brisbane Lions,Richmond,0.2,0.6,86.0,80.8,-34.8,-9.8,0.3333333333333333,1.0,86.0,102.33333333333333,-18.666666666666668,24.333333333333332,-0.39999999999999997,-24.999999999999996,0.0,0.358974358974359,7.0,8.0,10.0,3.0,-52.0,0
69,2017,4,Hawthorn,Geelong,0.0,0.8,80.0,99.6,-32.0,7.4,0.0,1.0,77.66666666666667,117.66666666666667,-45.0,24.0,-0.8,-39.4,0.29411764705882354,0.8166666666666667,7.0,8.0,10.0,2.0,-86.0,0
70,2017,5,Port Adelaide,Carlton,0.6,0.2,101.6,74.2,18.4,-20.0,0.3333333333333333,0.3333333333333333,103.0,67.66666666666667,13.666666666666666,-11.0,0.39999999999999997,38.4,0.3333333333333333,0.5945945945945946,6.0,6.0,8.0,15.0,90.0,1
71,2017,5,Western Bulldogs,Brisbane Lions,0.8,0.2,92.2,85.6,9.2,-33.2,0.6666666666666666,0.0,90.66666666666667,75.66666666666667,3.3333333333333335,-36.666666666666664,0.6000000000000001,42.400000000000006,0.45454545454545453,0.5142857142857142,7.0,5.0,4.0,14.0,32.0,1
72,2017,5,Gold Coast,Adelaide,0.4,0.8,93.4,119.0,-3.0,25.2,0.6666666666666666,1.0,101.66666666666667,122.0,3.3333333333333335,35.333333333333336,-0.4,-28.2,0.0,0.36923076923076925,6.0,6.0,10.0,1.0,-67.0,0
73,2017,5,Sydney,Greater Western Sydney,0.0,0.6,76.0,111.0,-20.0,22.6,0.0,1.0,77.0,127.0,-16.666666666666668,58.333333333333336,-0.6,-42.6,0.7272727272727273,0.75,8.0,7.0,10.0,6.0,-42.0,0
74,2017,5,Fremantle,North Melbourne,0.6,0.0,78.6,87.2,-18.6,-30.2,0.6666666666666666,0.0,83.66666666666667,88.0,-23.666666666666668,-15.333333333333334,0.6,11.599999999999998,0.5,0.6785714285714286,7.0,8.0,11.0,10.0,5.0,1
75,2017,5,St Kilda,Geelong,0.6,0.8,104.8,109.4,10.8,24.2,0.6666666666666666,1.0,91.0,124.0,8.666666666666666,38.666666666666664,-0.20000000000000007,-13.399999999999999,0.3333333333333333,0.4782608695652174,7.0,6.0,12.0,2.0,-38.0,0
76,2017,5,Hawthorn,West Coast,0.0,0.6,73.0,92.0,-48.8,6.0,0.0,0.6666666666666666,63.333333333333336,90.66666666666667,-65.33333333333333,11.333333333333334,-0.6,-54.8,0.6666666666666666,0.8032786885245902,6.0,9.0,10.0,5.0,50.0,1
77,2017,5,Richmond,Melbourne,0.8,0.4,95.4,90.2,2.4,-18.0,1.0,0.3333333333333333,98.0,95.66666666666667,27.333333333333332,-3.0,0.4,20.4,0.4,0.5147058823529411,8.0,9.0,3.0,9.0,13.0,1
78,2017,5,Essendon,Collingwood,0.6,0.2,92.0,82.4,-0.8,-9.4,0.3333333333333333,0.3333333333333333,80.33333333333333,71.66666666666667,-17.666666666666668,-10.666666666666666,0.39999999999999997,8.6,0.23076923076923078,0.5172413793103449,9.0,9.0,7.0,13.0,18.0,1
88,2017,6,Greater Western Sydney,Western Bulldogs,0.8,0.8,115.4,98.8,32.2,11.2,1.0,0.6666666666666666,108.66666666666667,94.66666666666667,38.333333333333336,6.333333333333333,0.0,21.000000000000004,0.2857142857142857,0.3076923076923077,6.0,6.0,4.0,5.0,2.0,1
89,2017,6,Hawthorn,St Kilda,0.2,0.4,81.2,90.2,-34.2,-8.4,0.3333333333333333,0.6666666666666666,75.33333333333333,88.0,-40.666666666666664,2.3333333333333335,-0.2,-25.800000000000004,0.8571428571428571,0.95,5.0,5.0,16.0,11.0,-75.0,0
90,2017,6,Carlton,Sydney,0.2,0.0,67.8,75.2,-33.2,-24.0,0.3333333333333333,0.0,62.0,69.0,-33.666666666666664,-23.0,0.2,-9.200000000000003,0.18181818181818182,0.425,7.0,6.0,13.0,10.0,19.0,1
91,2017,6,Brisbane Lions,Port Adelaide,0.2,0.6,83.0,111.2,-28.0,31.8,0.0,0.3333333333333333,77.66666666666667,100.33333333333333,-38.333333333333336,14.0,-0.39999999999999997,-59.8,0.5,0.35443037974683544,7.0,7.0,14.0,6.0,-83.0,0
92,2017,6,North Melbourne,Gold Coast,0.0,0.4,83.8,97.4,-18.8,-11.8,0.0,0.6666666666666666,71.66666666666667,111.0,-16.666666666666668,15.0,-0.4,-7.0,0.5714285714285714,0.582089552238806,6.0,7.0,10.0,12.0,13.0,1
93,2017,6,West Coast,Fremantle,0.6,0.6,96.6,78.2,5.4,-21.6,0.3333333333333333,1.0,77.0,87.33333333333333,-11.666666666666666,7.666666666666667,0.0,27.0,0.42857142857142855,0.6666666666666666,6.0,7.0,9.0,8.0,41.0,1
94,2017,6,Essendon,Melbourne,0.6,0.4,91.4,96.4,-2.0,1.6,0.3333333333333333,0.0,76.66666666666667,92.0,-20.666666666666668,-14.666666666666666,0.19999999999999996,-3.6,0.42857142857142855,0.42857142857142855,4.0,5.0,7.0,10.0,-38.0,0
95,2017,6,Geelong,Collingwood,1.0,0.2,122.6,76.6,39.2,-12.8,1.0,0.3333333333333333,128.66666666666666,72.33333333333333,51.0,-10.333333333333334,0.8,52.0,0.46153846153846156,0.6521739130434783,7.0,5.0,2.0,15.0,-29.0,0
96,2017,6,Adelaide,Richmond,1.0,1.0,133.2,102.8,45.8,27.6,1.0,1.0,135.33333333333334,94.33333333333333,49.666666666666664,25.333333333333332,0.0,18.199999999999996,0.5,0.7142857142857143,8.0,5.0,1.0,3.0,76.0,1
97,2017,7,St Kilda,Greater Western Sydney,0.6,1.0,98.2,112.2,12.6,43.8,0.6666666666666666,1.0,95.66666666666667,97.33333333333333,17.0,25.0,-0.4,-31.199999999999996,0.5,0.4714285714285714,6.0,7.0,11.0,2.0,23.0,1
98,2017,7,North Melbourne,Adelaide,0.2,1.0,86.6,131.8,-7.6,49.8,0.3333333333333333,1.0,85.0,148.66666666666666,1.6666666666666667,69.33333333333333,-0.8,-57.4,0.45454545454545453,0.6923076923076923,6.0,5.0,16.0,1.0,59.0,1
109,2017,7,Collingwood,Carlton,0.4,0.4,80.8,69.4,-4.2,-20.8,0.3333333333333333,0.3333333333333333,81.33333333333333,75.33333333333333,-1.0,-32.333333333333336,0.0,16.6,0.7857142857142857,0.6712328767123288,5.0,7.0,12.0,13.0,-23.0,0
110,2017,7,Port Adelaide,West Coast,0.6,0.6,119.2,90.0,42.8,5.0,0.6666666666666666,0.6666666666666666,122.66666666666667,89.66666666666667,47.333333333333336,5.666666666666667,0.0,37.8,0.4444444444444444,0.6052631578947368,7.0,6.0,5.0,7.0,-10.0,0
111,2017,7,Gold Coast,Geelong,0.4,0.8,97.0,115.2,-14.0,25.0,0.3333333333333333,0.6666666666666666,96.0,112.66666666666667,-18.0,31.666666666666668,-0.4,-39.0,0.14285714285714285,0.36363636363636365,7.0,6.0,14.0,3.0,25.0,1
112,2017,7,Western Bulldogs,Richmond,0.6,0.8,93.4,89.2,8.0,3.8,0.6666666666666666,0.6666666666666666,94.66666666666667,90.33333333333333,11.0,-3.6666666666666665,-0.20000000000000007,4.2,0.625,0.5211267605633803,7.0,6.0,6.0,4.0,5.0,1
113,2017,7,Sydney,Brisbane Lions,0.0,0.0,74.4,76.8,-22.2,-45.0,0.0,0.0,68.66666666666667,74.66666666666667,-29.0,-55.666666666666664,0.0,22.8,1.0,0.7384615384615385,7.0,7.0,10.0,15.0,54.0,1
114,2017,7,Melbourne,Hawthorn,0.4,0.2,94.8,74.0,3.2,-44.2,0.3333333333333333,0.3333333333333333,97.0,76.0,7.666666666666667,-37.0,0.2,47.400000000000006,0.1,0.36507936507936506,7.0,8.0,10.0,17.0,-3.0,0
115,2017,7,Fremantle,Essendon,0.6,0.4,76.0,83.0,-21.4,-14.6,0.6666666666666666,0.3333333333333333,78.33333333333333,87.33333333333333,-11.333333333333334,-28.333333333333332,0.19999999999999996,-6.799999999999999,0.7142857142857143,0.6823529411764706,7.0,7.0,9.0,8.0,37.0,1
116,2017,8,West Coast,Western Bulldogs,0.6,0.6,86.2,87.4,3.2,4.4,0.6666666666666666,0.6666666666666666,91.66666666666667,91.66666666666667,0.3333333333333333,11.666666666666666,0.0,-1.2000000000000002,0.5454545454545454,0.6705882352941176,6.0,6.0,3.0,5.0,8.0,1
117,2017,8,Hawthorn,Brisbane Lions,0.4,0.0,75.0,76.2,-38.8,-50.4,0.6666666666666666,0.0,91.33333333333333,79.33333333333333,-7.333333333333333,-56.333333333333336,0.4,11.600000000000001,1.0,0.9047619047619048,5.0,6.0,14.0,17.0,38.0,1
118,2017,8,St Kilda,Carlton,0.8,0.6,100.4,72.4,21.0,-11.8,0.6666666666666666,0.6666666666666666,108.66666666666667,74.33333333333333,20.0,-16.0,0.20000000000000007,32.8,0.5,0.4788732394366197,7.0,7.0,9.0,10.0,19.0,1
122,2017,8,Greater Western Sydney,Collingwood,0.8,0.4,97.2,76.0,18.8,-5.0,0.6666666666666666,0.3333333333333333,88.33333333333333,81.66666666666667,7.0,-4.0,0.4,23.8,0.0,0.46153846153846156,7.0,7.0,2.0,16.0,3.0,1
123,2017,8,Essendon,Geelong,0.2,0.6,76.6,112.6,-27.4,19.8,0.3333333333333333,0.3333333333333333,84.33333333333333,101.0,-19.0,-5.333333333333333,-0.39999999999999997,-47.2,0.1111111111111111,0.5333333333333333,6.0,7.0,11.0,4.0,17.0,1
124,2017,8,Adelaide,Melbourne,0.8,0.2,126.4,95.8,33.2,-1.8,0.6666666666666666,0.3333333333333333,126.33333333333333,92.66666666666667,28.0,7.333333333333333,0.6000000000000001,35.0,0.625,0.7222222222222222,7.0,6.0,1.0,12.0,-41.0,0
125,2017,8,Richmond,Fremantle,0.6,0.8,84.4,88.0,-1.0,3.8,0.3333333333333333,0.6666666666666666,75.66666666666667,81.66666666666667,-22.666666666666668,0.3333333333333333,-0.20000000000000007,-4.8,0.45454545454545453,0.5217391304347826,7.0,6.0,6.0,7.0,-2.0,0
126,2017,8,Gold Coast,Port Adelaide,0.6,0.4,110.2,107.6,11.4,23.0,0.3333333333333333,0.6666666666666666,101.33333333333333,124.66666666666667,-18.333333333333332,54.333333333333336,0.19999999999999996,-11.6,0.14285714285714285,,7.0,7.0,13.0,8.0,-72.0,0
127,2017,8,North Melbourne,Sydney,0.4,0.2,93.4,84.0,4.4,-6.8,0.6666666666666666,0.3333333333333333,104.66666666666667,92.0,22.333333333333332,-2.3333333333333335,0.2,11.2,0.18181818181818182,0.5882352941176471,8.0,7.0,15.0,18.0,-42.0,0
128,2017,9,Geelong,Western Bulldogs,0.4,0.6,106.0,85.0,10.6,6.0,0.0,0.3333333333333333,90.0,71.33333333333333,-23.666666666666668,-1.6666666666666667,-0.19999999999999996,4.6,1.0,0.8648648648648649,6.0,6.0,5.0,9.0,23.0,1
